,,,,,,
Round,AI Rank,State,Institute,Course,Quota,Category
2,809,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,810,Uttar Pradesh,"KGMU, Lucknow",MCh Endocrine Surgery,AIQ,GEN
2,810,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DrNB Medical Gastroenterology,AIQ,GEN
2,811,West Bengal,"IPGMER, Kolkata",DM Medical Gastroenterology,AIQ,GEN
2,812,Maharashtra,"Tata Memorial, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,812,Karnataka,"Suchirayu Multispec Hosp,Hubballi",DrNB Critical Care Medicine,AIQ,GEN
2,812,Karnataka,"Bangalore Baptist, Bangalore",DrNB Endocrinology,AIQ,GEN
2,813,Rajasthan,"JLNMC, Ajmer",MCh Urology,AIQ,GEN
2,814,West Bengal,"RG Kar Med Coll, Kolkata",DM Cardiology,AIQ,GEN
2,814,Jammu and Kashmir,"Govt Med Coll, Srinagar",MCh Urology,AIQ,GEN
2,815,West Bengal,"RN Tagore (Cardiac), Kolkata",DrNB Urology,AIQ,GEN
2,815,West Bengal,"IPGMER, Kolkata",DM Cardiology,AIQ,GEN
2,816,Telangana,"Osmania Med Coll, Hyderabad",DM Cardiology,AIQ,GEN
2,816,Uttar Pradesh,"Max SS Hosp, Ghaziabad",DrNB Urology,AIQ,GEN
2,817,Telangana,"Osmania Med Coll, Hyderabad",MCh Neuro Surgery,AIQ,GEN
2,817,Rajasthan,"SMS, Jaipur",DM Neurology,AIQ,GEN
2,818,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Medical Gastroenterology,AIQ,GEN
2,818,Maharashtra,"Tata Memorial, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,820,Andhra Pradesh,"Kurnool Med Coll, Kurnool",MCh Urology,AIQ,GEN
2,820,Telangana,"Krishna IMS, Secunderabad",DrNB Neurology,AIQ,GEN
2,821,Kerala,"Govt Med Coll, Kottayam",MCh Urology,AIQ,GEN
2,821,West Bengal,"IPGMER, Kolkata",DM Nephrology,AIQ,GEN
2,822,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DrNB Surgical Oncology,AIQ,GEN
2,823,Tamil Nadu,"Stanley Med Coll, Chennai",DM Nephrology,AIQ,GEN
2,824,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,824,Karnataka,"Kasturba Med Coll, Manipal",MCh Surgical Oncology,AIQ,GEN
2,825,Telangana,"Krishna IMS, Secunderabad",DrNB Urology,AIQ,GEN
2,825,Karnataka,"Manipal Hosp,MillersRd,VasanthNagar",DrNB Critical Care Medicine,AIQ,GEN
2,825,Maharashtra,"Govt Med Coll, Nagpur",DM Medical Gastroenterology,AIQ,GEN
2,827,Uttar Pradesh,"SGPGI, Lucknow",DM Cardiology,AIQ,GEN
2,827,Karnataka,"Sri Jayadeva Instof Cardio,BLR",MCh Vascular Surgery,AIQ,GEN
2,828,Maharashtra,"Govt Med Coll, Nagpur",MCh Neuro Surgery,AIQ,GEN
2,828,Telangana,"Osmania Med Coll, Hyderabad",DM Cardiology,AIQ,GEN
2,828,Punjab,"Fortis Hospital, Mohali",DrNB Critical Care Medicine,AIQ,GEN
2,829,Karnataka,"Aster CMI Hospital, Bangalore",DrNB Surgical Oncology,AIQ,GEN
2,829,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Clinical Haematology,AIQ,GEN
2,830,Maharashtra,"Dr B Nanavati Hosp, Mumbai",DrNB Critical Care Medicine,AIQ,GEN
2,830,Kerala,"TD Med Coll, Allepey",DM Neurology,AIQ,GEN
2,831,Kerala,"Govt Med Coll, Kottayam",DM Cardiology,AIQ,GEN
2,831,Tamil Nadu,"SRMC & RI, Chennai",MCh Surgical Gastroenterology,AIQ,GEN
2,831,Haryana,"Accord SS Hosp,Faridabad",DrNB Critical Care Medicine,AIQ,GEN
2,832,Maharashtra,"Tata Memorial, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,832,Uttar Pradesh,"SGPGI, Lucknow",DM Neurology,AIQ,GEN
2,833,Kerala,"Govt Med Coll, Kottayam",DM Neurology,AIQ,GEN
2,833,Uttar Pradesh,"Medanta Hospital, Lucknow",DrNB Surgical Gastroenterology,AIQ,GEN
2,834,Uttar Pradesh,"IMS(BHU), Varanasi",DM Neurology,AIQ,GEN
2,834,Kerala,"Govt Med Coll, Kottayam",MCh Urology,AIQ,GEN
2,835,Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DrNB Urology,AIQ,GEN
2,836,Kerala,"Amrita School of Med, Kochi",DM Endocrinology,AIQ,GEN
2,836,Tamil Nadu,"Sri Narayani Hospital, Vellore",DrNB Urology,AIQ,GEN
2,836,Maharashtra,"JN Med College, Meghe, Wardha",DM Critical Care Medicine,AIQ,GEN
2,837,Maharashtra,"Sadhu Vaswani Missions, Pune",DrNB Surgical Oncology,AIQ,GEN
2,838,Andhra Pradesh,"SVIMS, Tirupati",MCh Neuro Surgery,AIQ,GEN
2,838,Karnataka,"Apollo Hosp, Jayanagar, BLR",DrNB Critical Care Medicine,AIQ,GEN
2,839,Jammu and Kashmir,"Govt Med Coll Hosp,Karan Nagar",DrNB Medical Gastroenterology,AIQ,GEN
2,839,West Bengal,"RN Tagore (Cardiac), Kolkata",DrNB Critical Care Medicine,AIQ,GEN
2,839,Uttar Pradesh,"SGPGI, Lucknow",MCh Neuro Surgery,AIQ,GEN
2,840,Tamil Nadu,Thanjavur Med Coll,MCh Vascular Surgery,AIQ,GEN
2,841,Tamil Nadu,"Apollo Speciality Hosp,Perungudi",DrNB Critical Care Medicine,AIQ,GEN
2,841,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Cardio Thoracic & Vascular Surgery,AIQ,GEN
2,842,Gujarat,"BJMC, Ahmedabad",DM Cardiology,AIQ,GEN
2,842,Tamil Nadu,"Madras Med Coll, Chennai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,843,West Bengal,"IPGMER, Kolkata",DM Medical Gastroenterology,AIQ,GEN
2,843,Kerala,"MVR Cancer Centre, Kozhikode",DrNB Surgical Oncology,AIQ,GEN
2,844,Maharashtra,"Topiwala, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,845,Delhi,"Dr B L Kapur Mem Hosp, Delhi",DrNB Urology,AIQ,GEN
2,846,Tamil Nadu,"Madurai Med Coll, Madurai",MCh Urology,AIQ,GEN
2,847,Telangana,"NIMS, Hyderabad",DM Nephrology,AIQ,GEN
2,847,Karnataka,"SparshHosp,RajarajeshwariNgr,BLR",DrNB Critical Care Medicine,AIQ,GEN
2,847,Uttar Pradesh,"Medanta Hospital, Lucknow",DrNB Urology,AIQ,GEN
2,848,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DrNB Urology,AIQ,GEN
2,848,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DrNB Neurology,AIQ,GEN
2,849,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Nephrology,AIQ,GEN
2,849,Gujarat,"Pramukhswami Med Coll, Karmsad",DM Neonatology,AIQ,GEN
2,849,Haryana,"ESIC Med Coll, Faridabad",MCh Neuro Surgery,AIQ,GEN
2,850,Telangana,"NIMS, Hyderabad",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,850,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Critical Care Medicine,AIQ,GEN
2,851,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MCh Neuro Surgery,AIQ,GEN
2,851,Tamil Nadu,"Kilpauk Med Coll, Chennai",DM Nephrology,AIQ,GEN
2,852,Maharashtra,"Deenanath Mangeshkar, Pune",DrNB Medical Gastroenterology,AIQ,GEN
2,852,Tamil Nadu,"Madurai Med Coll, Madurai",MCh Urology,AIQ,GEN
2,852,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DrNB Critical Care Medicine,AIQ,GEN
2,853,Haryana,"Medanta The Medicity, Gurgaon",DrNB Cardio Thoracic & Vascular Surgery,AIQ,GEN
2,854,Uttar Pradesh,"SGPGI, Lucknow",MCh Neuro Surgery,AIQ,GEN
2,854,Karnataka,"Bangalore Med Coll, Bangalore",DM Neurology,AIQ,GEN
2,855,Uttar Pradesh,"IMS(BHU), Varanasi",MCh Neuro Surgery,AIQ,GEN
2,856,Maharashtra,"Govt Med Coll, Nagpur",DM Medical Gastroenterology,AIQ,GEN
2,856,Maharashtra,"Bombay Hospital & IMS, Mumbai",DrNB Surgical Oncology,AIQ,GEN
2,857,Maharashtra,"Topiwala, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,858,Maharashtra,"Topiwala, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,858,Gujarat,"The Gujarat Res & MI,Ahmedabad",DrNB Critical Care Medicine,AIQ,GEN
2,858,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Nephrology,AIQ,GEN
2,859,Tamil Nadu,Coimbatore Med Coll,DM Medical Gastroenterology,AIQ,GEN
2,860,Andhra Pradesh,"Andhra Med Coll, Vizag",DM Neurology,AIQ,GEN
2,861,Maharashtra,"Jaslok Hospital, Mumbai",DrNB Nephrology,AIQ,GEN
2,861,Tamil Nadu,"Mohan Kumaramangalam, Salem",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,862,Maharashtra,"Topiwala, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,862,Uttar Pradesh,"SGPGI, Lucknow",DM Neurology,AIQ,GEN
2,862,Tamil Nadu,"Vijaya Hospital, Chennai",DrNB Critical Care Medicine,AIQ,GEN
2,863,Tamil Nadu,"Madras Med Coll, Chennai",DM Neurology,AIQ,GEN
2,865,Telangana,"Asian Inst of Nephro/Uro, Hyd",DrNB Urology,AIQ,GEN
2,865,Karnataka,"MS Ramaiah, Bangalore",DM Endocrinology,AIQ,GEN
2,866,Tamil Nadu,"Mohan Kumaramangalam, Salem",MCh Urology,AIQ,GEN
2,866,Gujarat,"MuljibhaiPatel Uro Inst,Nadiad",DrNB Nephrology,AIQ,GEN
2,867,Haryana,"Amrita Inst of MedSci,Faridabad",DrNB Medical Gastroenterology,AIQ,GEN
2,867,Uttar Pradesh,"Jaypee Hospital, Noida",DrNB Critical Care Medicine,AIQ,GEN
2,867,Kerala,"MVR Cancer Centre, Kozhikode",DrNB Surgical Oncology,AIQ,GEN
2,868,Karnataka,"Kasturba Med Coll, Manipal",MCh Surgical Oncology,AIQ,GEN
2,869,Andhra Pradesh,"Guntur Med Coll, Guntur",DM Neurology,AIQ,GEN
2,869,Telangana,"NIMS, Hyderabad",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
2,870,Delhi,"Indraprastha Apollo Hosp,Delhi",DrNB Surgical Oncology,AIQ,GEN
2,870,Himachal Pradesh,"IGMC, Shimla",DM Medical Gastroenterology,AIQ,GEN
2,870,Uttar Pradesh,"Medanta Hospital, Lucknow",DrNB Critical Care Medicine,AIQ,GEN
2,871,West Bengal,"IPGMER, Kolkata",DM Medical Gastroenterology,AIQ,GEN
2,871,Tamil Nadu,"Thangam Hospital, Namakkal",DrNB Surgical Oncology,AIQ,GEN
2,872,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DrNB Surgical Oncology,AIQ,GEN
2,872,Maharashtra,"DY Patil, Pimpri, Pune",DM Critical Care Medicine,AIQ,GEN
2,872,Telangana,"NIMS, Hyderabad",DM Nephrology,AIQ,GEN
2,873,Maharashtra,"Global Hospital SS, Parel",DrNB Medical Gastroenterology,AIQ,GEN
2,873,Gujarat,"BJMC, Ahmedabad",MCh Cardio Thoracic & Vascular Surgery,AIQ,GEN
2,874,Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DrNB Urology,AIQ,GEN
2,874,West Bengal,"IPGMER, Kolkata",DM Medical Gastroenterology,AIQ,GEN
2,875,West Bengal,"Narayana SS Hospital, Howrah",DrNB Critical Care Medicine,AIQ,GEN
2,875,Telangana,"NIMS, Hyderabad",MCh Neuro Surgery,AIQ,GEN
2,875,Punjab,"DMC, Ludhiana",DM Cardiology,AIQ,GEN
2,876,Madhya Pradesh,"Aurobindo Med Coll, Indore",DM Endocrinology,AIQ,GEN
2,876,Assam,"Gauhati Med Coll, Guwahati",MCh Urology,AIQ,GEN
2,877,Telangana,"Omega Hospital, Hyderabad",DrNB Surgical Oncology,AIQ,GEN
2,877,Uttar Pradesh,"IMS(BHU), Varanasi",DM Neurology,AIQ,GEN
2,877,Maharashtra,"PD Hinduja, Mumbai",DrNB Critical Care Medicine,AIQ,GEN
2,878,Andhra Pradesh,"Kurnool Med Coll, Kurnool",MCh Urology,AIQ,GEN
2,879,Rajasthan,"JLNMC, Ajmer",MCh Urology,AIQ,GEN
2,879,Kerala,"Amala IMS Hosp, Thrissur",DrNB Medical Gastroenterology,AIQ,GEN
2,880,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MCh Paediatric Surgery,AIQ,GEN
2,880,Kerala,"TD Med Coll, Allepey",DM Nephrology,AIQ,GEN
2,881,West Bengal,"Manipal Hosp(AMRI),Bidhannagar",DrNB Critical Care Medicine,AIQ,GEN
2,881,Delhi,"Venkateshwar Hospital, Delhi",DrNB Urology,AIQ,GEN
2,881,Karnataka,"Kasturba Med Coll, Manipal",DM Infectious Disease,AIQ,GEN
2,882,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Nephrology,AIQ,GEN
2,882,Assam,"Gauhati Med Coll, Guwahati",MCh Urology,AIQ,GEN
2,883,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM Critical Care Medicine,AIQ,GEN
2,883,West Bengal,"RG Kar Med Coll, Kolkata",MCh Urology,AIQ,GEN
2,884,Delhi,"Dr Baba Saheb Ambedkar, Delhi",DrNB Urology,AIQ,GEN
2,885,Telangana,"Osmania Med Coll, Hyderabad",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,885,Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DrNB Specialty Infectious Disease,AIQ,GEN
2,886,Gujarat,"GCS Med Coll Hosp, Ahmedabad",DrNB Urology,AIQ,GEN
2,886,Goa,"Goa Med Coll, Panaji",DM Cardiology,AIQ,GEN
2,887,Gujarat,"GCS Med Coll Hosp, Ahmedabad",DrNB Urology,AIQ,GEN
2,888,Odisha,"SCB Med Coll & Hosp, Cuttack",DrNB Clinical Haematology,AIQ,GEN
2,889,Kerala,"Lisie Medical Inst, Kochi",DrNB Medical Gastroenterology,AIQ,GEN
2,890,Tamil Nadu,Tirunelveli Med Coll,MCh Urology,AIQ,GEN
2,890,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,891,Assam,"Gauhati Med Coll, Guwahati",MCh Urology,AIQ,GEN
2,891,Maharashtra,"BVDU, Pune",DM Critical Care Medicine,AIQ,GEN
2,891,Tamil Nadu,"Madras Med Coll, Chennai",DM Cardiology,AIQ,GEN
2,892,West Bengal,"SarojGupta Cancer Cent,Kolkata",DrNB Surgical Oncology,AIQ,GEN
2,892,Tamil Nadu,"CMC, Vellore",DM Infectious Disease,AIQ,GEN
2,893,Maharashtra,"Sahyadri SS Hosp, Karve Road",DrNB Critical Care Medicine,AIQ,GEN
2,893,Bihar,"Jayprabha Medanta SS Hosp,Patna",DrNB Urology,AIQ,GEN
2,893,Maharashtra,"Grant Med Coll, Mumbai",DM Cardiology,AIQ,GEN
2,894,Kerala,"Govt Med Coll, Kozhikode",MCh Urology,AIQ,GEN
2,894,Uttar Pradesh,"GSVM Med Coll, Kanpur",DM Cardiology,AIQ,GEN
2,895,Tamil Nadu,"Saveetha, Kanchipuram",DM Critical Care Medicine,AIQ,GEN
2,895,Delhi,"Dharamshila Narayana, Delhi",DrNB Surgical Oncology,AIQ,GEN
2,897,Kerala,"Govt Med Coll, Kottayam",MCh Urology,AIQ,GEN
2,897,Karnataka,"St Johns Med Coll, Bangalore",DrNB Clinical Haematology,AIQ,GEN
2,898,Karnataka,"Father Mullers, Mangalore",MCh Surgical Oncology,AIQ,GEN
2,898,Maharashtra,"PD Hinduja, Mumbai",DrNB Nephrology,AIQ,GEN
2,899,Punjab,"Fortis Hospital, Mohali",DrNB Urology,AIQ,GEN
2,899,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,899,Maharashtra,"KEM Hospital, Pune",DrNB Critical Care Medicine,AIQ,GEN
2,900,Haryana,"Sarvodaya Hospital, Faridabad",DrNB Critical Care Medicine,AIQ,GEN
2,900,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DrNB Urology,AIQ,GEN
2,900,Uttar Pradesh,"SGPGI, Lucknow",DM Cardiology,AIQ,GEN
2,901,Rajasthan,"RNT, Udaipur",DM Cardiology,AIQ,GEN
2,902,Haryana,"Artemis Health Inst, Gurgaon",DrNB Surgical Oncology,AIQ,GEN
2,902,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Specialty Infectious Disease,AIQ,GEN
2,903,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DrNB Urology,AIQ,GEN
2,903,Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DrNB Medical Gastroenterology,AIQ,GEN
2,903,Odisha,"IMS & SUM, Bhubaneswar",DM Critical Care Medicine,AIQ,GEN
2,904,Kerala,"Amrita School of Med, Kochi",DM Clinical Immunology & Rheumatology,AIQ,GEN
2,905,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Nephrology,AIQ,GEN
2,905,West Bengal,"IPGMER, Kolkata",MCh Urology,AIQ,GEN
2,906,Maharashtra,"Topiwala, Mumbai",DM Nephrology,AIQ,GEN
2,906,Delhi,"Army Hospital (R&R), Delhi",DrNB Urology,AIQ,GEN
2,907,Karnataka,"Inst of Nephro-Uro, Bangalore",DM Nephrology,AIQ,GEN
2,907,Maharashtra,"DY Patil, Pimpri, Pune",DM Critical Care Medicine,AIQ,GEN
2,908,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DrNB Surgical Oncology,AIQ,GEN
2,908,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Medical Gastroenterology,AIQ,GEN
2,909,Karnataka,"Kasturba Med Coll, Manipal",DM Nephrology,AIQ,GEN
2,910,Karnataka,"NU Trust, Padmanabanagar, BLR",DrNB Urology,AIQ,GEN
2,911,Karnataka,"Inst of Nephro-Uro, Bangalore",DM Nephrology,AIQ,GEN
2,911,Maharashtra,"Seth GS, Mumbai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,912,Andhra Pradesh,"SriSathyaSai Inst, Anantapur",DrNB Cardiology,AIQ,GEN
2,912,Maharashtra,"Kolhapur Cancer Cent, Kolhapur",DrNB Surgical Oncology,AIQ,GEN
2,913,Kerala,"Govt Med Coll, Kottayam",DM Cardiology,AIQ,GEN
2,913,Madhya Pradesh,Bhopal Memorial Hosp & RC,MCh Urology,AIQ,GEN
2,914,Andhra Pradesh,"Medicover, Venkojipalem, Vizag",DrNB Critical Care Medicine,AIQ,GEN
2,914,West Bengal,"Medical College, Kolkata",DM Medical Gastroenterology,AIQ,GEN
2,915,Andhra Pradesh,"Andhra Med Coll, Vizag",DM Neurology,AIQ,GEN
2,916,Karnataka,"NarayanaHrudyalaya,Bommasandra",DrNB Urology,AIQ,GEN
2,916,Telangana,"Osmania Med Coll, Hyderabad",DM Nephrology,AIQ,GEN
2,918,Tamil Nadu,"Naruvi Hospitals, Vellore, TN",DrNB Critical Care Medicine,AIQ,GEN
2,918,Delhi,"Army Hospital (R&R), Delhi",DrNB Surgical Oncology,AIQ,GEN
2,919,Rajasthan,"SMS, Jaipur",DM Neurology,AIQ,GEN
2,919,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DrNB Urology,AIQ,GEN
2,920,Bihar,"Patna MedColl&Hosp, Ashok Rajpath",DrNB Cardiology,AIQ,GEN
2,920,Gujarat,"BJMC, Ahmedabad",MCh Neuro Surgery,AIQ,GEN
2,921,Telangana,"Yashoda SS Hosp,Somajiguda,HYD",DrNB Surgical Oncology,AIQ,GEN
2,921,Tamil Nadu,"Naruvi Hospitals, Vellore, TN",DrNB Critical Care Medicine,AIQ,GEN
2,922,Telangana,"Osmania Med Coll, Hyderabad",DM Nephrology,AIQ,GEN
2,922,Maharashtra,"Kingsway Hospitals, Nagpur, MH",DrNB Critical Care Medicine,AIQ,GEN
2,923,Kerala,"Medical College, Trivandrum",DM Cardiology,AIQ,GEN
2,923,Rajasthan,"SMS, Jaipur",MCh Neuro Surgery,AIQ,GEN
2,924,Maharashtra,"Breach Candy Hospital, Mumbai",DrNB Critical Care Medicine,AIQ,GEN
2,924,Karnataka,"Bangalore Baptist, Bangalore",DrNB Endocrinology,AIQ,GEN
2,924,West Bengal,"RG Kar Med Coll, Kolkata",MCh Urology,AIQ,GEN
2,925,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Medical Gastroenterology,AIQ,GEN
2,925,West Bengal,"Manipal Hosp,AMRI,Kolkata",DrNB Critical Care Medicine,AIQ,GEN
2,925,Delhi,"Lady Hardinge, Delhi",MCh Paediatric Surgery,AIQ,GEN
2,926,Odisha,"SCB, Cuttack",MCh Urology,AIQ,GEN
2,926,Tamil Nadu,"Saveetha, Kanchipuram",DM Critical Care Medicine,AIQ,GEN
2,926,Andhra Pradesh,"Guntur Med Coll, Guntur",DM Neurology,AIQ,GEN
2,927,Tamil Nadu,"Stanley Med Coll, Chennai",DM Nephrology,AIQ,GEN
2,927,Uttar Pradesh,"Dr RML IMS, Lucknow",MCh Neuro Surgery,AIQ,GEN
2,928,Andhra Pradesh,"Guntur Med Coll, Guntur",DM Neurology,AIQ,GEN
2,928,Rajasthan,"SMS, Jaipur",MCh Neuro Surgery,AIQ,GEN
2,929,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DrNB Urology,AIQ,GEN
2,930,Maharashtra,"HCG Canc Cent, BorivaliW,Mumbai",DrNB Surgical Oncology,AIQ,GEN
2,930,Punjab,"DMC, Ludhiana",DM Medical Gastroenterology,AIQ,GEN
2,931,Kerala,"TD Med Coll, Allepey",MCh Urology,AIQ,GEN
2,931,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DrNB Nephrology,AIQ,GEN
2,933,West Bengal,"IPGMER, Kolkata",DM Nephrology,AIQ,GEN
2,933,Maharashtra,"Grant Med Coll, Mumbai",MCh Neuro Surgery,AIQ,GEN
2,934,Delhi,"Instof Liver&Biliary Sci,Delhi",DM Hepatology,AIQ,GEN
2,935,West Bengal,"IPGMER, Kolkata",DM Cardiology,AIQ,GEN
2,936,Telangana,"Osmania Med Coll, Hyderabad",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,937,Tamil Nadu,Chengalpattu Med Coll,MCh Urology,AIQ,GEN
2,938,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,938,Karnataka,"Fortis Hosp,BannerghattaRd,BLR",DrNB Urology,AIQ,GEN
2,939,Maharashtra,"Bombay Hospital IMS, Mumbai",MCh Urology,AIQ,GEN
2,940,Haryana,"Medanta The Medicity, Gurgaon",DrNB Neurology,AIQ,GEN
2,940,Uttar Pradesh,"Max SS Hosp, Ghaziabad",DrNB Urology,AIQ,GEN
2,941,West Bengal,"SarojGupta Cancer Cent,Kolkata",DrNB Surgical Oncology,AIQ,GEN
2,941,West Bengal,"Medical College, Kolkata",DM Neurology,AIQ,GEN
2,942,West Bengal,"IPGMER, Kolkata",MCh Urology,AIQ,GEN
2,942,Kerala,"Govt Med Coll, Kottayam",DM Cardiology,AIQ,GEN
2,944,Maharashtra,"Seth GS, Mumbai",DM Clinical Haematology,AIQ,GEN
2,944,Maharashtra,"Lilavati Hospital, Mumbai",DrNB Urology,AIQ,GEN
2,945,Uttar Pradesh,"KGMU, Lucknow",DM Cardiology,AIQ,GEN
2,945,Tamil Nadu,"Madras Med Coll, Chennai",MCh Vascular Surgery,AIQ,GEN
2,946,Delhi,"Army Hospital (R&R), Delhi",DrNB Nephrology,AIQ,GEN
2,946,Chhattisgarh,"VedantaMedResCent-BALCO,Raipur",DrNB Surgical Oncology,AIQ,GEN
2,947,Maharashtra,"Lilavati Hospital, Mumbai",DrNB Urology,AIQ,GEN
2,947,Uttar Pradesh,"KGMU, Lucknow",DM Cardiology,AIQ,GEN
2,948,Odisha,"HCGPandaCancerHosp,Telengapitha",DrNB Surgical Oncology,AIQ,GEN
2,949,Karnataka,"Apollo Hosp, Bannerghatta, BLR",DrNB Surgical Oncology,AIQ,GEN
2,950,Delhi,"Instof Liver&Biliary Sci,Delhi",DM Hepatology,AIQ,GEN
2,950,Tamil Nadu,"CMC, Vellore",MCh Paediatric Surgery,AIQ,GEN
2,950,Uttarakhand,"HIMS, Dehradun",DM Neonatology,AIQ,GEN
2,951,Uttar Pradesh,"Jaypee Hospital, Noida",DrNB Surgical Oncology,AIQ,GEN
2,952,Odisha,"SCB, Cuttack",MCh Urology,AIQ,GEN
2,953,Maharashtra,"Saifee Hospital, Mumbai",DrNB Critical Care Medicine,AIQ,GEN
2,953,Maharashtra,"Ruby Hall Clinic, Pune",DrNB Urology,AIQ,GEN
2,954,Telangana,"NIMS, Hyderabad",DM Nephrology,AIQ,GEN
2,954,Rajasthan,"National IMS&R, Jaipur",MCh Surgical Gastroenterology,AIQ,GEN
2,955,Andhra Pradesh,"Govt Siddhartha, Vijaywada",DM Neurology,AIQ,GEN
2,955,Telangana,"Osmania Med Coll, Hyderabad",MCh Neuro Surgery,AIQ,GEN
2,956,Kerala,"TD Med Coll, Allepey",MCh Urology,AIQ,GEN
2,956,Maharashtra,"Sahyadri SS Hosp, Karve Road",DrNB Clinical Haematology,AIQ,GEN
2,957,Telangana,"NIMS Hospital, Hyderabad",DrNB Vascular Surgery,AIQ,GEN
2,957,Andhra Pradesh,"Dr Ramesh Cardiac Hosp, Guntur",DrNB Critical Care Medicine,AIQ,GEN
2,958,Rajasthan,"SMS, Jaipur",MCh Neuro Surgery,AIQ,GEN
2,958,Maharashtra,"Seth GS, Mumbai",DM Nephrology,AIQ,GEN
2,959,Tamil Nadu,Tirunelveli Med Coll,DM Medical Gastroenterology,AIQ,GEN
2,959,Maharashtra,"Dr B Nanavati Hosp, Mumbai",DrNB Surgical Oncology,AIQ,GEN
2,960,Tamil Nadu,"Madras Med Coll, Chennai",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,960,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DrNB Medical Gastroenterology,AIQ,GEN
2,961,Andhra Pradesh,"SVIMS, Tirupati",DM Neurology,AIQ,GEN
2,961,Uttar Pradesh,"KGMU, Lucknow",MCh Endocrine Surgery,AIQ,GEN
2,962,West Bengal,"Medical College, Kolkata",MCh Urology,AIQ,GEN
2,963,Karnataka,"Bhagwan MahaveerJain,Bangalore",DrNB Vascular Surgery,AIQ,GEN
2,964,Delhi,"Army Hospital (R&R), Delhi",DrNB Endocrinology,AIQ,GEN
2,964,Assam,"Cachar Cancer Hosp&RC, Assam",DrNB Surgical Oncology,AIQ,GEN
2,965,West Bengal,"Medical College, Kolkata",MCh Urology,AIQ,GEN
2,965,Andhra Pradesh,"Andhra Med Coll, Vizag",DM Neurology,AIQ,GEN
2,966,Karnataka,"HealthCare Global, Bangalore",DrNB Surgical Oncology,AIQ,GEN
2,966,Delhi,"IHBAS, Delhi",DM Neurology,AIQ,GEN
2,967,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DrNB Critical Care Medicine,AIQ,GEN
2,967,Tamil Nadu,"CMC, Vellore",DM Nephrology,AIQ,GEN
2,968,Kerala,"Govt Med Coll, Kottayam",MCh Plastic & Reconstructive Surgery,AIQ,GEN
2,968,Gujarat,"MuljibhaiPatel Uro Inst,Nadiad",DrNB Nephrology,AIQ,GEN
