Round,AI Rank,State,Institute,Course,Quota,Category
2,5115,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,SC
2,5118,Chhattisgarh,AIIMS Raipur,IHBT,AIIMS-All India,OBC
2,5120,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,SC
2,5121,Chhattisgarh,AIIMS Raipur,MICROBIOLOGY,AIIMS-All India,UR
2,5134,Odisha,AIIMS Bhubaneswar,FORENSIC MEDICINE,AIIMS-All India,UR
2,5135,Madhya Pradesh,AIIMS Bhopal,OPHTHALMOLOGY,AIIMS-All India,SC
2,5173,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,5177,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,UR
2,5237,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,SC
2,5252,Punjab,AIIMS Bathinda,ORTHOPAEDICS,AIIMS-All India,SC
2,5270,Jammu and Kashmir,AIIMS Jammu,PATHOLOGY,AIIMS-All India,OBC
2,5280,Rajasthan,AIIMS Jodhpur,MICROBIOLOGY,AIIMS-All India,UR
2,5308,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,SC-PwD
2,5377,Uttar Pradesh,AIIMS Rai Bareli,IHBT,AIIMS-All India,OBC
2,5380,Odisha,AIIMS Bhubaneswar,MICROBIOLOGY,AIIMS-All India,UR
2,5382,Uttarakhand,AIIMS Rishikesh,IHBT,AIIMS-All India,OBC
2,5410,West Bengal,AIIMS Kalyani,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,5423,Chhattisgarh,AIIMS Raipur,EMERGENCY MEDICINE,AIIMS-All India,SC
2,5444,Delhi,AIIMS Delhi,MICROBIOLOGY,AIIMS-All India,OBC
2,5456,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,UR
2,5465,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,SC
2,5497,Odisha,AIIMS Bhubaneswar,PATHOLOGY,AIIMS-All India,EWS
2,5503,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,UR
2,5513,Pondicherry,JIPMER Puducherry,BIOCHEMISTRY,JIPMER-All India,UR
2,5538,Uttarakhand,AIIMS Rishikesh,BIOCHEMISTRY,AIIMS-All India,UR
2,5609,Telangana,AIIMS Bibinagar,ORTHOPAEDICS,AIIMS-All India,SC
2,5616,Uttarakhand,AIIMS Rishikesh,ANAESTHESIOLOGY,AIIMS-All India,SC
2,5652,Punjab,AIIMS Bathinda,PATHOLOGY,AIIMS-All India,EWS
2,5662,Gujarat,AIIMS Rajkot,PHARMACOLOGY,AIIMS-All India,UR
2,5672,Chhattisgarh,AIIMS Raipur,ENT,AIIMS-All India,SC
2,5684,Jammu and Kashmir,AIIMS Jammu,BIOCHEMISTRY,AIIMS-All India,UR
2,5703,Uttarakhand,AIIMS Rishikesh,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,5725,Uttarakhand,AIIMS Rishikesh,RADIATION ONCOLOGY,AIIMS-All India,SC
2,5763,Bihar,AIIMS Patna,OBG,AIIMS-All India,ST
2,5766,Andhra Pradesh,AIIMS Mangalagiri,MICROBIOLOGY,AIIMS-All India,UR
2,5768,Odisha,AIIMS Bhubaneswar,PHARMACOLOGY,AIIMS-All India,UR
2,5772,Pondicherry,JIPMER Puducherry,MICROBIOLOGY,JIPMER-All India,OBC
2,5781,Jharkhand,AIIMS Deoghar,GENERAL MEDICINE,AIIMS-All India,ST
2,5788,Assam,AIIMS Guwahati,PATHOLOGY,AIIMS-All India,OBC
2,5816,Maharashtra,AIIMS Nagpur,FORENSIC MEDICINE,AIIMS-All India,UR
2,5845,Chhattisgarh,AIIMS Raipur,PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,5887,Telangana,AIIMS Bibinagar,PAEDIATRICS,AIIMS-All India,ST
2,5927,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,SC
2,5946,Rajasthan,AIIMS Jodhpur,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,5968,West Bengal,AIIMS Kalyani,COMMUNITY MEDICINE,AIIMS-All India,UR
2,5972,Kerala,Sree Chirtra Thirunal Triv.,IHBT,SCTIMST-All India,OBC
2,5973,Assam,AIIMS Guwahati,DERMATOLOGY,AIIMS-All India,ST
2,5983,West Bengal,AIIMS Kalyani,COMMUNITY MEDICINE,AIIMS-All India,UR
2,5984,Andhra Pradesh,AIIMS Mangalagiri,PHARMACOLOGY,AIIMS-All India,UR
2,5986,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-Rural,UR-RA
2,6036,Odisha,AIIMS Bhubaneswar,PATHOLOGY,AIIMS-All India,EWS
2,6055,Uttarakhand,AIIMS Rishikesh,BIOCHEMISTRY,AIIMS-All India,UR
2,6068,Jammu and Kashmir,AIIMS Jammu,OBG,AIIMS-All India,ST
2,6070,Andhra Pradesh,AIIMS Mangalagiri,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,6083,Rajasthan,AIIMS Jodhpur,EMERGENCY MEDICINE,AIIMS-All India,SC
2,6117,Madhya Pradesh,AIIMS Bhopal,BIOCHEMISTRY,AIIMS-All India,UR
2,6198,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,UR
2,6223,West Bengal,AIIMS Kalyani,PSYCHIATRY,AIIMS-All India,SC
2,6234,Rajasthan,AIIMS Jodhpur,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6284,Jammu and Kashmir,AIIMS Jammu,IHBT,AIIMS-All India,OBC
2,6301,Uttar Pradesh,AIIMS Gorakhpur,PSYCHIATRY,AIIMS-All India,SC
2,6305,West Bengal,AIIMS Kalyani,ENT,AIIMS-All India,SC
2,6315,Rajasthan,AIIMS Jodhpur,PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,6320,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6342,Pondicherry,JIPMER Puducherry,PHARMACOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
2,6351,Telangana,AIIMS Bibinagar,PSYCHIATRY,AIIMS-All India,SC
2,6386,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6432,Uttar Pradesh,AIIMS Gorakhpur,MICROBIOLOGY,AIIMS-All India,UR
2,6436,Himachal Pradesh,AIIMS Bilaspur Himachal,ANATOMY,AIIMS-All India,UR
2,6483,Gujarat,AIIMS Rajkot,OPHTHALMOLOGY,AIIMS-All India,SC
2,6505,Himachal Pradesh,AIIMS Bilaspur Himachal,FORENSIC MEDICINE,AIIMS-All India,UR
2,6510,Bihar,AIIMS Patna,PHARMACOLOGY,AIIMS-All India,UR
2,6522,Bihar,AIIMS Patna,MICROBIOLOGY,AIIMS-All India,UR
2,6551,Uttarakhand,AIIMS Rishikesh,FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,6589,Assam,AIIMS Guwahati,ENT,AIIMS-All India,SC
2,6604,Rajasthan,AIIMS Jodhpur,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6612,Rajasthan,AIIMS Jodhpur,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,6613,Uttarakhand,AIIMS Rishikesh,FORENSIC MEDICINE,AIIMS-All India,OBC
2,6614,Odisha,AIIMS Bhubaneswar,BIOCHEMISTRY,AIIMS-All India,UR
2,6632,Pondicherry,JIPMER Puducherry,PHYSIOLOGY,JIPMER-All India,OBC-PwD
2,6633,Maharashtra,AIIMS Nagpur,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6656,Madhya Pradesh,AIIMS Bhopal,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6741,Odisha,AIIMS Bhubaneswar,BIOCHEMISTRY,AIIMS-All India,UR
2,6742,Odisha,AIIMS Bhubaneswar,PHYSIOLOGY,AIIMS-All India,UR
2,6769,Punjab,AIIMS Bathinda,OBG,AIIMS-All India,ST
2,6771,Rajasthan,AIIMS Jodhpur,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,6772,Odisha,AIIMS Bhubaneswar,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,6773,Delhi,AIIMS Delhi,GERIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,6839,Delhi,AIIMS Delhi,BIOCHEMISTRY,AIIMS-All India,OBC
2,6859,Bihar,AIIMS Patna,ANAESTHESIOLOGY,AIIMS-All India,SC
2,6875,Pondicherry,JIPMER Puducherry,BIOCHEMISTRY,JIMPER-Inst. Pref,INST (JIPMER)
2,6905,Chandigarh,PGIMER Chandigarh,MICROBIOLOGY,PGIMER-All India,OBC
2,6956,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,6958,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,ST
2,7020,West Bengal,AIIMS Kalyani,ANAESTHESIOLOGY,AIIMS-All India,SC
2,7061,Delhi,AIIMS Delhi,COMMUNITY MEDICINE,AIIMS-All India,SC
2,7139,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,7140,Punjab,AIIMS Bathinda,ANAESTHESIOLOGY,AIIMS-All India,SC
2,7141,Odisha,AIIMS Bhubaneswar,RADIATION ONCOLOGY,AIIMS-All India,SC
2,7229,Bihar,AIIMS Patna,ANATOMY,AIIMS-All India,UR
2,7232,Chhattisgarh,AIIMS Raipur,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,7252,Assam,AIIMS Guwahati,RADIATION ONCOLOGY,AIIMS-All India,SC
2,7256,Chhattisgarh,AIIMS Raipur,PATHOLOGY,AIIMS-All India,EWS
2,7281,Rajasthan,AIIMS Jodhpur,GENERAL SURGERY,AIIMS-All India,ST
2,7392,Assam,AIIMS Guwahati,OBG,AIIMS-All India,ST
2,7421,Delhi,AIIMS Delhi,PHYSIOLOGY,AIIMS-All India,OBC
2,7428,Himachal Pradesh,AIIMS Bilaspur Himachal,PHARMACOLOGY,AIIMS-All India,UR
2,7447,Delhi,AIIMS Delhi,NUCLEAR MEDICINE,AIIMS-All India,ST
2,7449,Telangana,AIIMS Bibinagar,ANATOMY,AIIMS-All India,UR
2,7542,Gujarat,AIIMS Rajkot,MICROBIOLOGY,AIIMS-All India,UR
2,7564,Uttar Pradesh,AIIMS Gorakhpur,PATHOLOGY,AIIMS-All India,EWS
2,7608,West Bengal,AIIMS Kalyani,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,7663,Pondicherry,JIPMER Puducherry,PHYSIOLOGY,JIPMER-All India,OBC
2,7694,Uttar Pradesh,AIIMS Rai Bareli,PHARMACOLOGY,AIIMS-All India,UR
2,7711,Punjab,AIIMS Bathinda,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,OBC
2,7780,Telangana,AIIMS Bibinagar,FORENSIC MEDICINE,AIIMS-All India,UR
2,7812,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,OBC
2,7826,Rajasthan,AIIMS Jodhpur,PHARMACOLOGY,AIIMS-All India,OBC
2,7899,Odisha,AIIMS Bhubaneswar,PATHOLOGY,AIIMS-All India,SC
2,7914,Uttar Pradesh,AIIMS Rai Bareli,PHARMACOLOGY,AIIMS-All India,UR
2,7946,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,OBC
2,7976,Jammu and Kashmir,AIIMS Jammu,MICROBIOLOGY,AIIMS-All India,UR
2,7992,Uttar Pradesh,AIIMS Rai Bareli,MICROBIOLOGY,AIIMS-All India,UR
2,8016,West Bengal,AIIMS Kalyani,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,8035,Chandigarh,PGIMER Chandigarh,RADIATION ONCOLOGY,PGIMER-All India,ST
2,8052,Andhra Pradesh,AIIMS Mangalagiri,FORENSIC MEDICINE,AIIMS-All India,UR
2,8091,Jharkhand,AIIMS Deoghar,FORENSIC MEDICINE,AIIMS-All India,UR
2,8094,Pondicherry,JIPMER Puducherry,ANATOMY,JIPMER-All India,UR
2,8108,Madhya Pradesh,AIIMS Bhopal,FORENSIC MEDICINE,AIIMS-All India,OBC
2,8125,Delhi,AIIMS Delhi,COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8287,Uttar Pradesh,AIIMS Gorakhpur,FORENSIC MEDICINE,AIIMS-All India,UR
2,8311,Jammu and Kashmir,AIIMS Jammu,PHARMACOLOGY,AIIMS-All India,UR
2,8314,West Bengal,AIIMS Kalyani,ANATOMY,AIIMS-All India,UR
2,8361,Telangana,AIIMS Bibinagar,BIOCHEMISTRY,AIIMS-All India,UR
2,8368,Pondicherry,JIPMER Puducherry,ANATOMY,JIPMER-All India,OBC
2,8431,Telangana,AIIMS Bibinagar,MICROBIOLOGY,AIIMS-All India,UR
2,8468,Rajasthan,AIIMS Jodhpur,IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8470,Madhya Pradesh,AIIMS Bhopal,FAMILY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8474,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,ST
2,8542,Odisha,AIIMS Bhubaneswar,RADIATION ONCOLOGY,AIIMS-All India,ST
2,8547,Uttar Pradesh,AIIMS Rai Bareli,FORENSIC MEDICINE,AIIMS-All India,UR
2,8587,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,OBC
2,8591,Chhattisgarh,AIIMS Raipur,ANATOMY,AIIMS-All India,UR
2,8607,Madhya Pradesh,AIIMS Bhopal,PATHOLOGY,AIIMS-All India,SC
2,8654,Uttarakhand,AIIMS Rishikesh,FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8661,Chhattisgarh,AIIMS Raipur,BIOCHEMISTRY,AIIMS-All India,UR
2,8749,Himachal Pradesh,AIIMS Bilaspur Himachal,MICROBIOLOGY,AIIMS-All India,UR
2,8787,Gujarat,AIIMS Rajkot,PHYSIOLOGY,AIIMS-All India,UR
2,8802,Himachal Pradesh,AIIMS Bilaspur Himachal,PHYSIOLOGY,AIIMS-All India,UR
2,8873,Assam,AIIMS Guwahati,MICROBIOLOGY,AIIMS-All India,UR
2,8875,Assam,AIIMS Guwahati,FORENSIC MEDICINE,AIIMS-All India,UR
2,8932,Uttarakhand,AIIMS Rishikesh,PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8973,Telangana,AIIMS Bibinagar,PHYSIOLOGY,AIIMS-All India,UR
2,8982,Uttarakhand,AIIMS Rishikesh,MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,8996,Madhya Pradesh,AIIMS Bhopal,COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,9011,Himachal Pradesh,AIIMS Bilaspur Himachal,OPHTHALMOLOGY,AIIMS-All India,ST
2,9061,Chandigarh,PGIMER Chandigarh,BIOCHEMISTRY,PGIMER-All India,OBC
2,9071,Jammu and Kashmir,AIIMS Jammu,COMMUNITY MEDICINE,AIIMS-All India,OBC
2,9111,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,OBC
2,9132,Odisha,AIIMS Bhubaneswar,IHBT,AIIMS-All India,SC
2,9190,Gujarat,AIIMS Rajkot,ANATOMY,AIIMS-All India,UR
2,9405,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,ST
2,9439,Jammu and Kashmir,AIIMS Jammu,PHYSIOLOGY,AIIMS-All India,UR
2,9489,Assam,AIIMS Guwahati,BIOCHEMISTRY,AIIMS-All India,UR
2,9523,Uttarakhand,AIIMS Rishikesh,MICROBIOLOGY,AIIMS-All India,OBC
2,9550,Jammu and Kashmir,AIIMS Jammu,PHARMACOLOGY,AIIMS-All India,UR
2,9551,Chandigarh,PGIMER Chandigarh,PHARMACOLOGY,PGIMER-All India,OBC
2,9570,Bihar,AIIMS Patna,IHBT,AIIMS-All India,EWS
2,9616,Chhattisgarh,AIIMS Raipur,FORENSIC MEDICINE,AIIMS-All India,OBC
2,9649,Maharashtra,AIIMS Nagpur,BIOCHEMISTRY,AIIMS-All India,UR
2,9657,Andhra Pradesh,AIIMS Mangalagiri,PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,9665,Jammu and Kashmir,AIIMS Jammu,FORENSIC MEDICINE,AIIMS-All India,UR
2,9678,Chhattisgarh,AIIMS Raipur,PATHOLOGY,AIIMS-All India,SC
2,9693,Andhra Pradesh,AIIMS Mangalagiri,PATHOLOGY,AIIMS-All India,SC
2,9700,Maharashtra,AIIMS Nagpur,ORTHOPAEDICS,AIIMS-All India,ST
2,9940,Bihar,AIIMS Patna,PATHOLOGY,AIIMS-All India,SC
2,9958,Jammu and Kashmir,AIIMS Jammu,FORENSIC MEDICINE,AIIMS-All India,UR
2,9974,Odisha,AIIMS Bhubaneswar,COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,9991,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,ST
2,10003,Uttar Pradesh,AIIMS Rai Bareli,BIOCHEMISTRY,AIIMS-All India,UR
2,10055,Chhattisgarh,AIIMS Raipur,PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,10078,Gujarat,AIIMS Rajkot,BIOCHEMISTRY,AIIMS-All India,UR
2,10183,Delhi,AIIMS Delhi,LAB MEDICINE,AIIMS-All India,SC
2,10234,Maharashtra,AIIMS Nagpur,ANATOMY,AIIMS-All India,UR
2,10254,Maharashtra,AIIMS Nagpur,COMMUNITY MEDICINE,AIIMS-All India,EWS
2,10307,Telangana,AIIMS Bibinagar,FORENSIC MEDICINE,AIIMS-All India,OBC
2,10313,Chhattisgarh,AIIMS Raipur,OPHTHALMOLOGY,AIIMS-All India,ST
2,10320,Uttar Pradesh,AIIMS Rai Bareli,BIOCHEMISTRY,AIIMS-All India,UR
2,10336,Madhya Pradesh,AIIMS Bhopal,MICROBIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,10369,Pondicherry,JIPMER Puducherry,FORENSIC MEDICINE,JIPMER-All India,EWS
2,10374,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,ST
2,10425,Chhattisgarh,AIIMS Raipur,GENERAL SURGERY,AIIMS-All India,ST
2,10544,Andhra Pradesh,AIIMS Mangalagiri,ANATOMY,AIIMS-All India,UR
2,10679,Madhya Pradesh,AIIMS Bhopal,ANAESTHESIOLOGY,AIIMS-All India,ST
2,10702,Jammu and Kashmir,AIIMS Jammu,GENERAL SURGERY,AIIMS-All India,ST
2,10741,Delhi,AIIMS Delhi,PATHOLOGY,AIIMS-All India,ST
2,10847,Assam,AIIMS Guwahati,ANATOMY,AIIMS-All India,UR
2,10880,Uttar Pradesh,AIIMS Rai Bareli,GENERAL SURGERY,AIIMS-All India,ST
2,10941,Pondicherry,JIPMER Puducherry,FORENSIC MEDICINE,JIPMER-All India,SC
2,10948,Madhya Pradesh,AIIMS Bhopal,PHARMACOLOGY,AIIMS-All India,EWS
2,10973,Telangana,AIIMS Bibinagar,MICROBIOLOGY,AIIMS-All India,OBC
2,11059,Uttar Pradesh,AIIMS Rai Bareli,PHYSIOLOGY,AIIMS-All India,EWS
2,11064,Uttarakhand,AIIMS Rishikesh,PATHOLOGY,AIIMS-All India,SC
2,11226,Chhattisgarh,AIIMS Raipur,COMMUNITY MEDICINE,AIIMS-All India,SC
2,11257,Odisha,AIIMS Bhubaneswar,EMERGENCY MEDICINE,AIIMS-All India,ST
2,11295,Delhi,AIIMS Delhi,MICROBIOLOGY,AIIMS-All India,SC
2,11397,Jammu and Kashmir,AIIMS Jammu,ANATOMY,AIIMS-All India,UR
2,11406,Punjab,AIIMS Bathinda,PHARMACOLOGY,AIIMS-All India,OBC
2,11466,West Bengal,AIIMS Kalyani,PATHOLOGY,AIIMS-All India,SC
2,11506,Odisha,AIIMS Bhubaneswar,PHARMACOLOGY,AIIMS-All India,OBC
2,11516,Uttar Pradesh,AIIMS Gorakhpur,ORTHOPAEDICS,AIIMS-All India,ST
2,11524,Chhattisgarh,AIIMS Raipur,PHARMACOLOGY,AIIMS-All India,OBC
2,11648,Uttarakhand,AIIMS Rishikesh,PHYSIOLOGY,AIIMS-All India,OBC
2,11651,Uttarakhand,AIIMS Rishikesh,BIOCHEMISTRY,AIIMS-All India,OBC
2,11694,Madhya Pradesh,AIIMS Bhopal,COMMUNITY MEDICINE,AIIMS-All India,SC
2,11757,Madhya Pradesh,AIIMS Bhopal,MICROBIOLOGY,AIIMS-All India,OBC
2,11766,Andhra Pradesh,AIIMS Mangalagiri,FORENSIC MEDICINE,AIIMS-All India,OBC
2,11833,Jharkhand,AIIMS Deoghar,MICROBIOLOGY,AIIMS-All India,OBC
2,11915,Telangana,AIIMS Bibinagar,MICROBIOLOGY,AIIMS-All India,OBC
2,11975,Chhattisgarh,AIIMS Raipur,PHYSIOLOGY,AIIMS-All India,OBC
2,12041,Assam,AIIMS Guwahati,PHARMACOLOGY,AIIMS-All India,OBC
2,12086,Pondicherry,JIPMER Puducherry,PSYCHIATRY,JIPMER-All India,ST
2,12120,Chhattisgarh,AIIMS Raipur,IHBT,AIIMS-All India,SC
2,12149,Uttar Pradesh,AIIMS Rai Bareli,PATHOLOGY,AIIMS-All India,SC
2,12199,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,ST
2,12211,Himachal Pradesh,AIIMS Bilaspur Himachal,PATHOLOGY,AIIMS-All India,SC
2,12219,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,12253,Chandigarh,PGIMER Chandigarh,PATHOLOGY,PGIMER-Rural,UR-RA
2,12263,West Bengal,AIIMS Kalyani,ENT,AIIMS-Inst. Pref,UR-AIIMS-IP
2,12413,Punjab,AIIMS Bathinda,PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,12437,West Bengal,AIIMS Kalyani,BIOCHEMISTRY,AIIMS-All India,OBC
2,12450,Jammu and Kashmir,AIIMS Jammu,BIOCHEMISTRY,AIIMS-All India,OBC
2,12465,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-All India,SC
2,12509,West Bengal,AIIMS Kalyani,MICROBIOLOGY,AIIMS-All India,OBC
2,12533,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-All India,ST
2,12636,Telangana,AIIMS Bibinagar,PATHOLOGY,AIIMS-All India,SC
2,12649,West Bengal,AIIMS Kalyani,PHARMACOLOGY,AIIMS-All India,OBC
2,12818,Bihar,AIIMS Patna,FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,12924,Jammu and Kashmir,AIIMS Jammu,PATHOLOGY,AIIMS-All India,SC
2,13022,Chhattisgarh,AIIMS Raipur,MICROBIOLOGY,AIIMS-All India,OBC
2,13042,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,UR-PwD
2,13115,Assam,AIIMS Guwahati,BIOCHEMISTRY,AIIMS-All India,OBC
2,13160,Odisha,AIIMS Bhubaneswar,ENT,AIIMS-All India,ST
2,13214,Uttar Pradesh,AIIMS Gorakhpur,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
2,13237,Uttar Pradesh,AIIMS Rai Bareli,MICROBIOLOGY,AIIMS-All India,OBC
2,13384,Punjab,AIIMS Bathinda,PHYSIOLOGY,AIIMS-All India,OBC
2,13439,Maharashtra,AIIMS Nagpur,ENT,AIIMS-All India,ST
2,13507,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,ST
2,13526,Pondicherry,JIPMER Puducherry,PHYSIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
2,13567,Gujarat,AIIMS Rajkot,MICROBIOLOGY,AIIMS-All India,OBC
2,13570,Assam,AIIMS Guwahati,MICROBIOLOGY,AIIMS-All India,OBC
2,13758,Andhra Pradesh,AIIMS Mangalagiri,RADIATION ONCOLOGY,AIIMS-All India,ST
2,13773,Uttar Pradesh,AIIMS Rai Bareli,COMMUNITY MEDICINE,AIIMS-All India,SC
2,13901,Chhattisgarh,AIIMS Raipur,PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,13944,West Bengal,AIIMS Kalyani,MICROBIOLOGY,AIIMS-All India,OBC
2,13963,Odisha,AIIMS Bhubaneswar,COMMUNITY MEDICINE,AIIMS-All India,SC
2,13970,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-All India,SC
2,14039,Odisha,AIIMS Bhubaneswar,ANATOMY,AIIMS-All India,OBC
2,14076,West Bengal,AIIMS Kalyani,ENT,AIIMS-All India,ST
2,14110,Uttar Pradesh,AIIMS Gorakhpur,EMERGENCY MEDICINE,AIIMS-All India,ST
2,14198,Odisha,AIIMS Bhubaneswar,FORENSIC MEDICINE,AIIMS-All India,SC
2,14282,Telangana,AIIMS Bibinagar,BIOCHEMISTRY,AIIMS-All India,EWS
2,14318,Pondicherry,JIPMER Puducherry,ANATOMY,JIMPER-Inst. Pref,INST (JIPMER)
2,14369,Punjab,AIIMS Bathinda,ANAESTHESIOLOGY,AIIMS-All India,ST
2,14493,Uttarakhand,AIIMS Rishikesh,ANATOMY,AIIMS-All India,OBC
2,14644,Bihar,AIIMS Patna,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,14652,Himachal Pradesh,AIIMS Bilaspur Himachal,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
2,14693,Assam,AIIMS Guwahati,PHYSIOLOGY,AIIMS-All India,OBC
2,14771,Himachal Pradesh,AIIMS Bilaspur Himachal,IHBT,AIIMS-All India,SC
2,14910,Odisha,AIIMS Bhubaneswar,BIOCHEMISTRY,AIIMS-All India,OBC
2,14942,West Bengal,AIIMS Kalyani,ANAESTHESIOLOGY,AIIMS-All India,ST
2,14959,Bihar,AIIMS Patna,PMR,AIIMS-All India,SC
2,15154,Uttar Pradesh,AIIMS Rai Bareli,PHARMACOLOGY,AIIMS-All India,OBC
2,15317,Rajasthan,AIIMS Jodhpur,MICROBIOLOGY,AIIMS-All India,SC
2,15331,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,15425,Odisha,AIIMS Bhubaneswar,ANATOMY,AIIMS-All India,OBC
2,15480,Odisha,AIIMS Bhubaneswar,PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,15562,Odisha,AIIMS Bhubaneswar,PHYSIOLOGY,AIIMS-All India,OBC
2,15577,Punjab,AIIMS Bathinda,ANATOMY,AIIMS-All India,OBC
2,15640,Andhra Pradesh,AIIMS Mangalagiri,ENT,AIIMS-All India,ST
2,15653,Chhattisgarh,AIIMS Raipur,BIOCHEMISTRY,AIIMS-All India,OBC
2,15675,Jammu and Kashmir,AIIMS Jammu,PHARMACOLOGY,AIIMS-All India,OBC
2,15820,Telangana,AIIMS Bibinagar,ANATOMY,AIIMS-All India,OBC
2,15837,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,15850,Jammu and Kashmir,AIIMS Jammu,MICROBIOLOGY,AIIMS-All India,OBC
2,15948,Bihar,AIIMS Patna,PHYSIOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
2,16040,Rajasthan,AIIMS Jodhpur,COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
